Geneid	Length	C1	C2	IL8_1	IL8_2
ENSMUSG00000024290	6187	1771	1048	1385	1247
ENSMUSG00000058567	512	1	1	0	1
ENSMUSG00000095616	164	0	0	0	0
ENSMUSG00000042942	8414	160	107	253	271
ENSMUSG00000105513	166	0	0	0	0
ENSMUSG00000094111	384	0	0	0	0
ENSMUSG00000084693	118	1	0	2	0
ENSMUSG00000024293	4441	539	343	475	405
ENSMUSG00000002477	837	524	400	183	176
ENSMUSG00000002475	1962	11	7	11	3
ENSMUSG00000097387	1553	1	0	1	0
ENSMUSG00000024294	10231	2995	1745	1261	1217
ENSMUSG00000087816	122	0	0	0	0
ENSMUSG00000095438	395	1	1	2	1
ENSMUSG00000065399	68	0	0	1	0
ENSMUSG00000080662	122	0	1	0	0
ENSMUSG00000106348	72	0	0	0	0
ENSMUSG00000097222	2060	0	0	0	0
ENSMUSG00000005836	3194	1	0	0	0
ENSMUSG00000041238	3867	279	167	203	173
ENSMUSG00000097440	1745	5	1	3	0
ENSMUSG00000040957	3397	99	54	48	49
ENSMUSG00000084565	78	0	0	0	0
ENSMUSG00000049411	3336	124	81	107	90
ENSMUSG00000024404	3661	3148	1973	1989	1749
ENSMUSG00000084748	119	0	0	0	0
ENSMUSG00000024410	2170	518	288	311	315
ENSMUSG00000024413	5224	1744	1066	1216	1149
ENSMUSG00000086935	502	4	3	4	5
ENSMUSG00000057766	3242	85	41	18	15
ENSMUSG00000082051	2377	0	0	0	0
ENSMUSG00000024421	10745	5	2	4	5
ENSMUSG00000099663	431	0	0	0	0
ENSMUSG00000100090	775	0	0	0	0
ENSMUSG00000101406	1085	0	0	0	0
ENSMUSG00000088342	114	0	0	0	0
ENSMUSG00000024424	2650	145	113	733	738
ENSMUSG00000087950	85	0	0	1	1
ENSMUSG00000024430	2160	10	12	12	10
ENSMUSG00000083332	796	0	0	2	0
ENSMUSG00000044252	5589	770	493	374	330
ENSMUSG00000080866	640	0	0	0	0
ENSMUSG00000089129	307	9	4	3	2
ENSMUSG00000024423	3432	2679	1690	1383	1369
ENSMUSG00000037346	1537	0	0	0	0
ENSMUSG00000096288	107	0	0	0	0
ENSMUSG00000024420	6152	0	0	0	0
ENSMUSG00000055795	444	0	0	0	0
ENSMUSG00000053740	815	29	20	15	10
ENSMUSG00000037013	4523	1006	636	528	508
ENSMUSG00000094306	164	1	0	1	0
ENSMUSG00000036743	1693	0	0	0	0
ENSMUSG00000054321	5149	80	45	133	69
ENSMUSG00000036225	3587	263	154	113	97
ENSMUSG00000071867	447	13	11	12	4
ENSMUSG00000024411	5082	0	0	0	0
ENSMUSG00000047161	1620	0	0	0	0
ENSMUSG00000058064	537	18	12	16	8
ENSMUSG00000089454	129	0	0	0	0
ENSMUSG00000043223	972	0	3	2	0
ENSMUSG00000088818	301	0	0	0	0
ENSMUSG00000084643	350	0	0	0	0
ENSMUSG00000063628	297	3	2	0	0
ENSMUSG00000024304	4955	2349	1514	766	776
ENSMUSG00000085575	258	0	0	0	0
ENSMUSG00000086095	2977	5	1	0	0
ENSMUSG00000082608	641	0	0	0	0
ENSMUSG00000087170	2224	0	0	0	0
ENSMUSG00000077305	130	0	0	0	0
ENSMUSG00000088350	232	0	0	0	0
ENSMUSG00000093274	101	0	0	0	0
ENSMUSG00000087960	297	0	0	0	0
ENSMUSG00000088417	98	0	0	0	0
ENSMUSG00000059898	5305	0	0	0	0
ENSMUSG00000024331	4630	0	0	0	0
ENSMUSG00000044322	3775	0	0	0	1
ENSMUSG00000034774	4088	0	0	0	0
ENSMUSG00000069441	5686	0	0	0	0
ENSMUSG00000061928	3965	0	0	0	0
ENSMUSG00000001804	3478	0	0	0	0
ENSMUSG00000056632	4108	0	0	0	0
ENSMUSG00000044393	8268	1	1	0	2
ENSMUSG00000085595	1704	0	0	0	0
ENSMUSG00000061808	1219	0	0	0	0
ENSMUSG00000091449	372	44	36	16	25
ENSMUSG00000056124	5808	547	341	121	122
ENSMUSG00000033382	5482	1482	888	736	703
ENSMUSG00000088549	146	0	3	0	0
ENSMUSG00000033107	1334	11	4	55	59
ENSMUSG00000024317	3110	275	186	135	138
ENSMUSG00000024313	2286	0	0	0	0
ENSMUSG00000062962	444	0	0	0	0
ENSMUSG00000042680	4923	25	17	12	23
ENSMUSG00000077588	110	0	0	0	0
ENSMUSG00000096341	107	0	0	0	0
ENSMUSG00000042514	4425	0	0	0	0
ENSMUSG00000043168	2411	0	0	0	0
ENSMUSG00000024306	3465	0	0	0	0
ENSMUSG00000045215	11700	0	0	0	0
ENSMUSG00000041923	5184	82	70	12	11
ENSMUSG00000077680	126	0	0	0	0
ENSMUSG00000024302	6587	1598	1015	404	345
ENSMUSG00000086287	418	4	1	0	0
ENSMUSG00000024277	6799	647	399	483	438
ENSMUSG00000098607	126	0	0	0	0
ENSMUSG00000089290	102	0	0	0	0
ENSMUSG00000024276	5487	1170	702	462	485
ENSMUSG00000024274	673	29	19	9	9
ENSMUSG00000063281	3040	388	235	209	222
ENSMUSG00000051469	5835	953	631	490	452
ENSMUSG00000047989	2828	442	313	301	306
ENSMUSG00000000420	4293	1635	1077	899	851
ENSMUSG00000091363	1479	13	9	2	7
ENSMUSG00000065532	61	0	0	0	0
ENSMUSG00000024273	1040	153	118	85	90
ENSMUSG00000040446	4297	819	552	559	500
ENSMUSG00000095437	121	0	0	0	0
ENSMUSG00000024270	3882	1287	796	1001	942
ENSMUSG00000024271	2789	1627	1016	589	650
ENSMUSG00000039616	2884	111	79	229	191
ENSMUSG00000084472	115	0	0	1	0
ENSMUSG00000054745	309	0	0	0	1
ENSMUSG00000034295	5408	585	323	1380	1312
ENSMUSG00000088920	277	0	0	0	0
ENSMUSG00000024269	6840	325	228	91	114
ENSMUSG00000033632	5487	267	173	72	71
ENSMUSG00000089908	532	1	1	0	0
ENSMUSG00000024268	3995	50	31	16	19
ENSMUSG00000084537	310	0	0	0	0
ENSMUSG00000087121	777	0	0	0	0
ENSMUSG00000088098	131	0	0	0	0
ENSMUSG00000087879	228	0	0	0	0
ENSMUSG00000046636	801	20	14	6	8
ENSMUSG00000087940	132	0	0	0	0
ENSMUSG00000033628	4393	853	508	455	429
ENSMUSG00000091785	477	0	0	0	0
ENSMUSG00000088126	112	0	0	0	0
ENSMUSG00000055771	375	2	1	0	0
ENSMUSG00000057455	3078	0	0	0	0
ENSMUSG00000095685	110	0	0	0	0
ENSMUSG00000024261	3901	0	0	1	0
ENSMUSG00000096934	2500	0	0	0	0
ENSMUSG00000077169	133	0	0	0	0
ENSMUSG00000024259	4371	1155	712	513	494
ENSMUSG00000092124	1240	3	3	3	3
ENSMUSG00000024260	4050	996	657	449	421
ENSMUSG00000041915	4769	864	555	539	461
ENSMUSG00000097748	1790	2	1	1	0
ENSMUSG00000024258	956	481	285	244	253
ENSMUSG00000024400	6413	1274	785	586	537
ENSMUSG00000091561	258	0	0	0	1
ENSMUSG00000096926	2361	10	11	6	4
ENSMUSG00000044982	2810	102	58	40	35
ENSMUSG00000024395	1688	166	106	360	287
ENSMUSG00000052229	5195	11	15	42	42
ENSMUSG00000024388	6621	0	0	2	2
ENSMUSG00000084824	1567	78	48	33	24
ENSMUSG00000085300	158	0	0	0	0
ENSMUSG00000024384	9623	1237	780	702	643
ENSMUSG00000024386	1566	1	0	0	0
ENSMUSG00000097363	1418	0	0	1	1
ENSMUSG00000024383	10791	1831	1120	1139	1049
ENSMUSG00000024382	2708	877	528	481	443
ENSMUSG00000089529	308	0	0	0	0
ENSMUSG00000097413	1130	4	3	0	1
ENSMUSG00000024381	2451	8340	5507	1904	1737
ENSMUSG00000090523	2331	2903	1698	1113	1045
ENSMUSG00000087715	137	0	1	0	0
ENSMUSG00000097553	1616	0	0	0	0
ENSMUSG00000024379	1133	97	77	33	29
ENSMUSG00000095233	107	1	0	0	0
ENSMUSG00000038299	3281	1428	859	690	728
ENSMUSG00000098252	101	0	0	0	0
ENSMUSG00000097710	1300	0	0	0	0
ENSMUSG00000038128	12331	13	13	2	0
ENSMUSG00000088077	104	0	0	0	0
ENSMUSG00000024378	5202	728	487	361	363
ENSMUSG00000042834	2513	1766	1072	19	14
ENSMUSG00000073610	450	4	1	0	0
ENSMUSG00000087590	430	51	41	31	28
ENSMUSG00000092819	132	3	0	1	3
ENSMUSG00000024376	3853	473	244	146	120
ENSMUSG00000088501	61	0	0	0	0
ENSMUSG00000077263	126	0	0	0	0
ENSMUSG00000096804	62	0	0	0	0
ENSMUSG00000073607	2629	5	3	8	5
ENSMUSG00000005871	12790	2216	1515	1274	1020
ENSMUSG00000014504	876	649	498	292	286
ENSMUSG00000005873	2894	2504	1590	837	718
ENSMUSG00000014503	2666	141	124	122	98
ENSMUSG00000036501	3343	999	642	740	679
ENSMUSG00000084467	117	0	0	0	0
ENSMUSG00000012282	1746	0	0	1	0
ENSMUSG00000035984	843	24	11	8	7
ENSMUSG00000049357	2362	6	4	2	2
ENSMUSG00000003778	5496	1189	804	605	576
ENSMUSG00000003779	3796	231	171	36	39
ENSMUSG00000024370	4484	982	615	368	354
ENSMUSG00000064857	119	0	0	0	0
ENSMUSG00000024366	1992	0	0	0	0
ENSMUSG00000044201	1941	23	21	4	11
ENSMUSG00000078240	1656	4	2	0	1
ENSMUSG00000097755	2400	0	0	0	2
ENSMUSG00000034300	4517	1200	786	1048	931
ENSMUSG00000038773	7112	1898	1192	1019	943
ENSMUSG00000097507	3498	18	23	19	15
ENSMUSG00000038555	1926	92	59	54	47
ENSMUSG00000038418	4484	908	540	3754	2181
ENSMUSG00000024360	3709	3782	2356	1822	1690
ENSMUSG00000024359	3049	10846	6979	8112	7769
ENSMUSG00000089239	67	2	4	1	3
ENSMUSG00000065904	70	9	3	19	11
ENSMUSG00000037815	3698	12152	8150	4639	4340
ENSMUSG00000071862	5665	19	12	101	90
ENSMUSG00000024357	1695	1268	827	696	642
ENSMUSG00000062742	369	0	0	0	0
ENSMUSG00000097769	1190	115	70	21	13
ENSMUSG00000099703	601	0	0	0	0
ENSMUSG00000088059	141	1	1	1	1
ENSMUSG00000105743	70	0	0	0	0
ENSMUSG00000065649	196	0	1	0	1
ENSMUSG00000104863	111	0	0	0	0
ENSMUSG00000037236	6505	4251	2633	1994	1873
ENSMUSG00000102496	2160	33	23	12	6
ENSMUSG00000037058	1830	2878	1949	1659	1622
ENSMUSG00000024354	3026	13	8	10	10
ENSMUSG00000024353	905	0	1	0	1
ENSMUSG00000073600	4888	239	156	55	54
ENSMUSG00000024352	967	83	40	25	16
ENSMUSG00000024350	5169	891	598	412	429
ENSMUSG00000073598	2504	3	0	0	2
ENSMUSG00000073599	1227	2	4	46	48
ENSMUSG00000024349	2302	231	130	658	560
ENSMUSG00000091842	351	0	0	0	0
ENSMUSG00000091896	2483	2163	1371	1022	916
ENSMUSG00000046668	2271	949	572	273	334
ENSMUSG00000100320	571	3	0	0	1
ENSMUSG00000080529	84	3	2	0	0
ENSMUSG00000024347	4616	0	0	0	0
ENSMUSG00000060275	3081	0	0	0	0
ENSMUSG00000043991	14943	2437	1482	973	916
ENSMUSG00000046727	1006	27	14	52	51
ENSMUSG00000024346	1077	574	435	238	213
ENSMUSG00000024486	2373	163	104	185	159
ENSMUSG00000024485	2930	0	0	0	0
ENSMUSG00000024483	8223	2546	1674	1435	1372
ENSMUSG00000085172	772	2	0	2	0
ENSMUSG00000090264	744	128	70	63	59
ENSMUSG00000006050	4384	1281	876	687	720
ENSMUSG00000033272	2842	1298	865	414	460
ENSMUSG00000044719	2016	27	15	6	5
ENSMUSG00000051439	1572	192	127	197	167
ENSMUSG00000006850	1817	246	136	108	112
ENSMUSG00000014294	572	822	556	387	330
ENSMUSG00000024474	1996	2833	1832	1245	1131
ENSMUSG00000042660	1498	320	204	149	137
ENSMUSG00000044595	1451	11	6	5	9
ENSMUSG00000001380	1987	1068	714	407	375
ENSMUSG00000019143	3336	616	418	261	283
ENSMUSG00000001383	2257	1442	901	696	696
ENSMUSG00000065145	143	1	0	0	1
ENSMUSG00000095604	110	0	0	0	0
ENSMUSG00000063514	1620	0	0	0	0
ENSMUSG00000103442	5353	0	0	0	0
ENSMUSG00000103386	1198	0	0	0	0
ENSMUSG00000104148	5361	0	0	0	0
ENSMUSG00000102312	5332	1	0	0	0
ENSMUSG00000104252	5367	0	0	0	0
ENSMUSG00000102634	393	0	0	0	0
ENSMUSG00000103458	2856	0	0	0	0
ENSMUSG00000103092	5206	0	0	0	0
ENSMUSG00000103384	439	0	0	0	0
ENSMUSG00000103707	5367	0	0	0	0
ENSMUSG00000102836	313	0	0	0	0
ENSMUSG00000104318	5337	0	0	0	0
ENSMUSG00000103125	429	0	0	0	0
ENSMUSG00000104240	2391	0	0	0	0
ENSMUSG00000103800	5338	0	0	0	0
ENSMUSG00000103770	5341	0	1	0	0
ENSMUSG00000007440	5359	0	1	1	0
ENSMUSG00000073594	4969	1	0	0	0
ENSMUSG00000102206	5360	0	0	0	0
ENSMUSG00000103601	645	0	0	0	0
ENSMUSG00000103310	5335	0	0	0	0
ENSMUSG00000102232	2464	0	0	0	0
ENSMUSG00000103255	5419	0	0	0	0
ENSMUSG00000102697	5888	1	1	0	0
ENSMUSG00000097430	4063	4	1	0	1
ENSMUSG00000103456	439	0	0	0	0
ENSMUSG00000051663	2588	0	0	0	0
ENSMUSG00000051599	2813	28	10	5	7
ENSMUSG00000045498	3787	13	10	4	8
ENSMUSG00000104264	1257	1	0	0	0
ENSMUSG00000045689	3718	10	6	4	0
ENSMUSG00000063687	3535	30	12	4	11
ENSMUSG00000051678	3729	4	0	0	0
ENSMUSG00000045062	3501	25	17	6	4
ENSMUSG00000045876	3334	17	8	6	2
ENSMUSG00000051242	3055	27	33	6	8
ENSMUSG00000045657	2851	14	11	0	3
ENSMUSG00000051486	4419	62	42	7	5
ENSMUSG00000103985	4136	3	3	1	0
ENSMUSG00000103483	871	0	0	0	0
ENSMUSG00000043458	3034	61	28	5	13
ENSMUSG00000047307	3710	59	32	9	11
ENSMUSG00000044043	8695	408	251	116	121
ENSMUSG00000047033	2801	123	82	25	30
ENSMUSG00000047910	5225	704	450	154	150
ENSMUSG00000046387	4660	670	386	127	143
ENSMUSG00000048347	5041	221	121	46	40
ENSMUSG00000043313	7138	278	176	59	53
ENSMUSG00000046191	3559	524	299	97	100
ENSMUSG00000044022	4705	437	246	91	93
ENSMUSG00000073591	6609	446	246	79	85
ENSMUSG00000104225	482	0	0	0	0
ENSMUSG00000050304	1369	1	0	1	2
ENSMUSG00000051316	3302	117	73	101	99
ENSMUSG00000102827	1740	2	0	0	0
ENSMUSG00000073590	6292	8	3	0	1
ENSMUSG00000103144	5366	66	37	19	10
ENSMUSG00000103956	406	0	0	0	0
ENSMUSG00000103332	4689	4	6	2	0
ENSMUSG00000104346	4720	9	7	2	4
ENSMUSG00000103037	4723	74	44	14	16
ENSMUSG00000103677	4727	15	9	7	4
ENSMUSG00000102748	4661	11	12	1	5
ENSMUSG00000103567	4664	4	5	1	3
ENSMUSG00000088493	91	0	0	0	0
ENSMUSG00000103793	4733	80	55	11	12
ENSMUSG00000104512	1463	0	0	0	0
ENSMUSG00000103472	5217	6	3	2	0
ENSMUSG00000103585	4665	3	0	0	0
ENSMUSG00000103897	4730	4	1	2	0
ENSMUSG00000103749	4670	0	0	0	0
ENSMUSG00000102440	4724	23	24	8	3
ENSMUSG00000103088	4684	16	6	4	2
ENSMUSG00000097330	6372	0	0	0	1
ENSMUSG00000102222	4732	0	0	0	0
ENSMUSG00000104063	4713	3	0	0	0
ENSMUSG00000102742	4756	0	1	0	0
ENSMUSG00000103081	4615	2	0	0	0
ENSMUSG00000102428	5080	3	0	0	0
ENSMUSG00000103309	2205	32	18	7	4
ENSMUSG00000102918	4687	3591	2192	754	746
ENSMUSG00000023036	5024	24	18	3	8
ENSMUSG00000102543	4741	24	17	7	12
ENSMUSG00000102828	993	18	6	1	5
ENSMUSG00000102713	1193	3	0	1	2
ENSMUSG00000024456	5807	1287	802	827	767
ENSMUSG00000098706	56	0	0	0	0
ENSMUSG00000024454	2004	1331	862	629	648
ENSMUSG00000044024	2914	3	2	2	5
ENSMUSG00000038524	4270	269	192	131	142
ENSMUSG00000024451	5224	7	5	3	0
ENSMUSG00000098608	115	0	0	0	0
ENSMUSG00000098297	59	0	0	0	0
ENSMUSG00000051375	8455	282	142	118	103
ENSMUSG00000089983	525	7	4	4	1
ENSMUSG00000097080	1564	17	8	5	3
ENSMUSG00000066475	555	1	0	1	0
ENSMUSG00000024442	2404	659	424	271	262
ENSMUSG00000024440	5588	0	0	0	0
ENSMUSG00000060450	3515	1606	1056	1260	1075
ENSMUSG00000089296	103	8	5	6	3
ENSMUSG00000052102	2289	976	618	307	347
ENSMUSG00000088384	97	0	0	0	0
ENSMUSG00000024425	930	2216	1357	1041	1084
ENSMUSG00000024427	4587	40	28	44	37
ENSMUSG00000099111	71	0	0	0	0
ENSMUSG00000099157	119	0	0	0	0
ENSMUSG00000036452	8210	116	65	78	78
ENSMUSG00000099488	114	0	0	0	0
ENSMUSG00000083766	411	0	0	0	0
ENSMUSG00000081773	852	0	0	0	0
ENSMUSG00000036585	4178	2	3	4	5
ENSMUSG00000086991	325	0	0	0	0
ENSMUSG00000086312	1571	0	1	0	0
ENSMUSG00000082287	364	0	0	0	0
ENSMUSG00000085289	3888	95	58	16	29
ENSMUSG00000024431	6541	4463	2741	3205	3020
ENSMUSG00000051732	2586	0	0	0	0
ENSMUSG00000024487	2329	1436	973	816	783
ENSMUSG00000071860	723	0	0	5	3
ENSMUSG00000051401	1349	0	2	8	15
ENSMUSG00000095150	441	0	0	0	0
ENSMUSG00000088898	305	0	0	0	0
ENSMUSG00000088611	274	0	0	0	0
ENSMUSG00000105169	91	0	0	0	0
ENSMUSG00000056671	724	231	137	261	272
ENSMUSG00000073574	1120	0	0	0	0
ENSMUSG00000057719	5092	225	159	22	19
ENSMUSG00000034339	294	0	0	0	0
ENSMUSG00000059455	763	0	0	0	0
ENSMUSG00000024493	3856	2480	1682	1366	1303
ENSMUSG00000096699	438	2	2	1	0
ENSMUSG00000024491	6431	908	545	485	461
ENSMUSG00000092935	63	0	0	0	0
ENSMUSG00000024497	2360	0	0	0	0
ENSMUSG00000056849	489	0	0	1	0
ENSMUSG00000024498	4152	1318	869	604	563
ENSMUSG00000099024	156	0	0	0	0
ENSMUSG00000042816	1633	3	3	2	0
ENSMUSG00000024500	2772	6	0	4	2
ENSMUSG00000084959	1294	0	0	0	0
ENSMUSG00000094137	107	0	0	0	0
ENSMUSG00000048188	669	15	12	5	9
ENSMUSG00000039954	3765	10	1	1	1
ENSMUSG00000024501	6079	3479	2203	1230	998
ENSMUSG00000097891	747	21	11	7	7
ENSMUSG00000043424	2379	263	209	140	113
ENSMUSG00000093208	74	0	0	0	0
ENSMUSG00000024502	3511	0	0	0	0
ENSMUSG00000024503	422	0	0	0	0
ENSMUSG00000088732	313	0	0	0	0
ENSMUSG00000038791	880	0	0	0	0
ENSMUSG00000071858	748	0	0	0	0
ENSMUSG00000055561	4785	4	3	1	1
ENSMUSG00000051050	569	0	0	0	0
ENSMUSG00000055095	587	0	0	0	0
ENSMUSG00000061144	1007	0	0	0	0
ENSMUSG00000103342	173	0	0	0	0
ENSMUSG00000069385	353	0	0	0	0
ENSMUSG00000053729	593	0	0	0	0
ENSMUSG00000073573	746	0	0	0	0
ENSMUSG00000073572	273	0	0	0	0
ENSMUSG00000038071	2567	0	0	0	0
ENSMUSG00000024471	2209	4	2	3	1
ENSMUSG00000024472	8702	863	544	823	694
ENSMUSG00000071856	8427	375	251	158	118
ENSMUSG00000097610	2364	4	4	2	1
ENSMUSG00000107325	3291	0	0	1	0
ENSMUSG00000034653	7215	424	280	182	158
ENSMUSG00000098244	572	0	0	0	0
ENSMUSG00000054477	3687	1	0	0	0
ENSMUSG00000073569	276	0	0	0	0
ENSMUSG00000098284	2327	0	0	0	0
ENSMUSG00000088649	127	0	0	0	0
ENSMUSG00000104009	599	0	0	0	0
ENSMUSG00000033949	4849	13	18	20	16
ENSMUSG00000103616	711	0	0	0	0
ENSMUSG00000024477	2736	552	312	303	252
ENSMUSG00000071855	2801	99	68	36	37
ENSMUSG00000095541	121	0	0	0	0
ENSMUSG00000046487	576	0	0	0	0
ENSMUSG00000088804	94	0	0	0	0
ENSMUSG00000033319	5726	1015	658	558	524
ENSMUSG00000056130	2340	0	0	0	0
ENSMUSG00000033184	2186	1097	663	509	570
ENSMUSG00000057561	2879	1783	1198	1727	1748
ENSMUSG00000033022	1530	11	6	4	5
ENSMUSG00000032905	2492	943	563	816	726
ENSMUSG00000024480	1479	1137	706	1188	1206
ENSMUSG00000024481	3219	28	17	71	46
ENSMUSG00000094292	107	0	0	0	3
ENSMUSG00000073568	2169	4	1	2	2
ENSMUSG00000042705	1561	566	351	316	270
ENSMUSG00000087857	145	0	0	0	0
ENSMUSG00000093158	50	0	0	0	0
ENSMUSG00000019647	7123	1200	869	121	91
ENSMUSG00000059040	1757	4678	2933	3014	2871
ENSMUSG00000097965	1007	0	0	0	0
ENSMUSG00000100297	377	0	0	0	0
ENSMUSG00000088904	154	0	0	0	0
ENSMUSG00000024505	3145	45	24	18	17
ENSMUSG00000087020	522	1	0	0	0
ENSMUSG00000100134	710	0	0	0	0
ENSMUSG00000037416	12574	1586	968	691	621
ENSMUSG00000062210	4344	252	180	216	204
ENSMUSG00000086600	2076	0	0	1	0
ENSMUSG00000024507	2684	1712	1127	509	547
ENSMUSG00000085939	875	33	29	8	13
ENSMUSG00000098058	745	0	0	0	0
ENSMUSG00000035420	1342	0	0	0	0
ENSMUSG00000048875	1044	0	0	0	0
ENSMUSG00000073565	2224	0	2	0	0
ENSMUSG00000095482	107	0	0	0	0
ENSMUSG00000077317	125	0	0	0	0
ENSMUSG00000069379	618	0	1	0	0
ENSMUSG00000096863	107	0	0	0	0
ENSMUSG00000024510	1451	0	0	0	0
ENSMUSG00000024528	1463	546	371	322	276
ENSMUSG00000098000	892	0	0	1	0
ENSMUSG00000024529	4810	14950	9601	10106	9768
ENSMUSG00000046886	1930	3	0	1	0
ENSMUSG00000024532	490	2	1	0	0
ENSMUSG00000053624	1990	0	0	0	0
ENSMUSG00000024534	4195	126	78	9	8
ENSMUSG00000034484	2013	1479	960	1047	898
ENSMUSG00000024535	1880	433	259	393	329
ENSMUSG00000024538	1286	3915	2588	2031	1912
ENSMUSG00000069378	2895	0	0	0	0
ENSMUSG00000048799	4553	712	401	186	222
ENSMUSG00000073563	4394	791	483	400	350
ENSMUSG00000069376	1008	0	1	0	0
ENSMUSG00000096982	1774	0	0	0	0
ENSMUSG00000052713	6112	393	241	115	120
ENSMUSG00000097707	3340	0	0	0	0
ENSMUSG00000096948	3361	7	5	1	2
ENSMUSG00000084521	93	0	0	0	0
ENSMUSG00000104521	212	0	0	0	0
ENSMUSG00000088227	80	0	0	0	0
ENSMUSG00000104455	432	0	0	0	0
ENSMUSG00000103555	993	0	0	0	0
ENSMUSG00000092702	285	0	0	0	0
ENSMUSG00000098119	978	0	0	0	0
ENSMUSG00000098007	978	0	0	0	0
ENSMUSG00000080671	90	0	0	0	0
ENSMUSG00000098141	1006	0	0	0	0
ENSMUSG00000088617	306	0	0	0	0
ENSMUSG00000088440	135	0	0	0	0
ENSMUSG00000092866	185	0	0	0	0
ENSMUSG00000001700	2605	224	136	71	89
ENSMUSG00000053644	4255	659	421	207	224
ENSMUSG00000099196	60	1	0	0	0
ENSMUSG00000008301	2223	705	418	321	286
ENSMUSG00000032900	565	0	0	0	0
ENSMUSG00000024590	2843	338	175	35	37
ENSMUSG00000032656	2011	61	39	88	83
ENSMUSG00000087597	663	0	1	2	1
ENSMUSG00000024592	2521	199	102	96	94
ENSMUSG00000024593	7514	1323	795	62	64
ENSMUSG00000024594	4801	1650	971	635	662
ENSMUSG00000086607	2651	50	27	28	28
ENSMUSG00000069372	1472	87	57	11	8
ENSMUSG00000085800	961	0	0	0	0
ENSMUSG00000058925	1013	2	1	0	0
ENSMUSG00000088776	106	0	0	0	0
ENSMUSG00000105951	96	0	0	0	0
ENSMUSG00000024597	6520	2086	1282	395	356
ENSMUSG00000024598	10480	0	0	0	0
ENSMUSG00000097618	1410	0	0	0	0
ENSMUSG00000089095	104	0	0	0	0
ENSMUSG00000024600	2485	1	0	0	0
ENSMUSG00000077243	131	0	0	0	0
ENSMUSG00000024601	2563	405	252	303	243
ENSMUSG00000053441	4666	0	0	0	0
ENSMUSG00000050875	2135	0	0	0	0
ENSMUSG00000058152	2931	1	1	2	0
ENSMUSG00000098287	106	0	0	0	0
ENSMUSG00000089285	294	0	0	0	0
ENSMUSG00000094901	110	0	0	0	0
ENSMUSG00000073555	2645	124	126	3449	3008
ENSMUSG00000085977	1216	4	7	825	816
ENSMUSG00000068606	2838	32	27	3463	2756
ENSMUSG00000090942	3297	143	120	3936	3152
ENSMUSG00000054072	3121	628	537	37166	33196
ENSMUSG00000073554	639	0	0	1	0
ENSMUSG00000063388	1227	38	19	451	415
ENSMUSG00000038059	1984	308	182	429	457
ENSMUSG00000024603	3714	1759	1105	736	674
ENSMUSG00000024604	2210	736	446	350	322
ENSMUSG00000049173	870	0	0	0	0
ENSMUSG00000043079	8005	1786	1055	717	790
ENSMUSG00000054008	6070	2703	1755	1636	1511
ENSMUSG00000024608	940	6340	4693	3478	3468
ENSMUSG00000080779	412	1	0	0	0
ENSMUSG00000024610	1410	8	5	1199	1337
ENSMUSG00000093327	88	0	0	1	1
ENSMUSG00000024613	4637	1039	674	402	300
ENSMUSG00000036412	2975	35	10	0	2
ENSMUSG00000024617	5660	682	418	102	110
ENSMUSG00000098247	60	0	0	0	0
ENSMUSG00000098475	68	0	0	0	0
ENSMUSG00000052026	3342	110	56	1	2
ENSMUSG00000024619	1750	1	1	0	0
ENSMUSG00000024620	5478	9540	5811	1481	1299
ENSMUSG00000024621	4885	5	4	3	4
ENSMUSG00000098389	64	0	0	0	0
ENSMUSG00000024622	5101	840	501	516	465
ENSMUSG00000089125	105	0	3	1	0
ENSMUSG00000034320	8179	953	593	451	462
ENSMUSG00000024575	4421	3	0	2	3
ENSMUSG00000091957	965	2581	1789	1304	1397
ENSMUSG00000033871	3735	194	120	20	28
ENSMUSG00000093026	113	4	3	2	1
ENSMUSG00000105200	66	0	0	0	0
ENSMUSG00000089541	101	0	0	0	0
ENSMUSG00000045094	3234	12	12	4	3
ENSMUSG00000024576	6411	7774	4724	3459	3127
ENSMUSG00000098098	588	47	49	11	13
ENSMUSG00000065592	70	2	2	2	1
ENSMUSG00000065445	63	1	4	1	3
ENSMUSG00000097324	2304	29	26	18	14
ENSMUSG00000024578	692	1	0	0	0
ENSMUSG00000102778	486	0	0	0	0
ENSMUSG00000024579	2017	134	86	33	32
ENSMUSG00000024580	4030	630	370	237	238
ENSMUSG00000098702	2296	50	42	12	15
ENSMUSG00000033032	3444	215	155	55	56
ENSMUSG00000032735	4560	138	101	6	8
ENSMUSG00000104035	245	0	0	0	0
ENSMUSG00000045629	4536	13	12	9	8
ENSMUSG00000045730	2143	521	311	173	176
ENSMUSG00000054589	962	18	7	21	20
ENSMUSG00000026322	4657	0	0	0	1
ENSMUSG00000042211	4388	1502	946	1037	1010
ENSMUSG00000044176	1227	0	0	0	2
ENSMUSG00000060201	258	0	0	0	0
ENSMUSG00000073551	796	0	0	0	0
ENSMUSG00000091744	821	1	0	0	0
ENSMUSG00000041789	2101	0	0	0	0
ENSMUSG00000071847	2799	284	138	29	38
ENSMUSG00000024581	3562	795	485	384	370
ENSMUSG00000041482	10777	465	288	22	25
ENSMUSG00000097980	344	0	0	0	0
ENSMUSG00000089156	63	0	0	0	0
ENSMUSG00000087957	120	0	0	0	0
ENSMUSG00000088726	144	0	0	0	0
